id,name,sponsor,event,venue,place,physical_description,occasion,notes,call_number,keywords,language,date,location,location_type,currency,currency_symbol,status,page_count,dish_count
24963,,RED STAR LINE,DINNER,COMMERCIAL,EN ROUTE ABOARD S.S. FRIESLAND,CARD; ILLUS; COL; 5 X 8;,,PRICED WINE LIST; RATES OF EXCHANGE FOR SETTLEMEN OF WINE BILLS; WINE LIST PRICES LISTED IN FRANCS; HANDWRITTEN; ILLUSTRATION IN DARK GREEN OF STEAMER AND LIFEBOAT;,1900-072,,,1900-01-07,Red Star Line,,Belgian Francs,BEF,complete,2,56
24975,,HAMBURG-AMERIKA LINIE,DINNER,COMMERCIAL,SCHNELLDAMPFER AUGUSTE VICTORIA,FOLDER; ILLUS; COL; 4.5X6.75;,,GERMAN & ENGLISH; ILLUSTRATION OF STEAMER IN NEW YORK HARBOR WITH TUG AND STATUE OF LIBERTY; BUFF STOCK; MUSICAL PROGRAM ON BACK;,1901-865,,,1901-04-07,Hamburg Amerika Linie,,,,complete,4,32
24986,,HAMBURG AMERIKA LINIE,DINNER,COMMERCIAL,POSTDAMFER GRAF WALDERSEE,BROADSHEET; 6.75X9.0; ILLUS; COLOR;,,"ILLUS, UPPER/STEAMSHIP; LOWER/FORT LEE AM HUDSON IN BACKGROUND; SAILING SHIPS IN FOREGROUND; CONCERT PROGRAMM LISTED;",1900-746,,,1900-02-04,Hamburg Amerika Linie,,,,complete,2,20
25018,,HAMBURG-AMERIKA LINIE,LUNCH,COMMERCIAL,SCHNELLDAMPFER AUGUSTE VICTORIA,CARD; ILLUS; COL; 5 X 8;,,"GERMAN & ENGLISH; ILLUSTRATION OF WOMAN IN CLASSICAL DRESS HOLDING SHIELD WITH INITIALS H.P.A.A.G., AND STEAMER;",1901-680,,,1901-03-17,Hamburg Amerika Linie,,,,complete,2,18
25019,,TAMPA BAY HOTEL,LUNCHEON,COMMERCIAL,"TAMPA, FL",CARD; 4.5 X 7;,,LOGO;,1901-688,,,1901-03-17,Tampa Bay Hotel,,,,complete,2,44
25028,,HAMBURG-AMERIKA LINIE,DAILY MENU,COMMERCIAL,ON BOARD THE AMERIKA,"CARD; ILLUS; COL; 5,25X8.75;",,TABLE D'HOTE MENU IN GERMAN AND ENGLISH; ONE IN A SERIES OF MENUS OF SEVERAL DIFFERENT PASSENGER CLASSES FOR THIS SHIP; ILLUSTRATION OF LINER AT SEA;,1906-584,,,1906-07-19,Hamburg Amerika Linie,,,,complete,2,18
25033,,HAMBURG AMERIKA LINIE,DINNER,COMMERCIAL,SS FURST BISMARCK,FOLDER;ILL;COL;4.5X7;,DAILY;,"ILLUSTRATIONS,SHIP,MUSICIAN WITH INSTRUMENT;SEPARATE GERMAN AND ENGLISH LISTING;MUSICAL PROGRAM;",1899-812,,,1899-12-09,Hamburg Amerika Linie,,,,complete,4,32
25044,,TAMPA BAY HOTEL,DINNER,COMMERCIAL,"TAMPA, FL",FOLDER; ILLUS; COL; 4.5X7;,,HOTEL SEAL ON COVER;,1901-512,,,1901-02-27,Tampa Bay Hotel,,,,complete,4,50
25045,,TAMPA BAY HOTEL,LUNCH,COMMERCIAL,"TAMPA, FL",BROADSIDE; COL; 4.5 X 7;,,,1901-429,,,1901-02-20,Tampa Bay Hotel,,,,complete,2,44
25046,,TAMPA BAY HOTEL,LUNCH,COMMERCIAL,"TAMPA, FL",BROADSIDE; HOTEL EMBLEM; COL; 4.5 X 7;,,,1901-626,,,1901-03-10,Tampa Bay Hotel,,,,complete,2,43
25052,,TAMPA BAY HOTEL,LUNCHEON,COMMERCIAL,"TAMPA, FL",CARD; ILLUS; 4.5X7.25;,,HOTEL SEAL AT TOP;,1901-111,,,1901-01-17,Tampa Bay Hotel,,,,complete,2,46
25054,,RED STAR LINE,LUNCH,COMMERCIAL,SS FRIESLAND,BROADSHEET; 5.25X8.0; ILLUS;,,"ILLUS, CULINARY ICONS;",1900-623,,,1900-01-30,Red Star Line,,,,complete,2,29
25109,,TAMPA BAY HOTEL,LUNCHEON,COMMERCIAL,"TAMPA, FL",FOLDER; ILLUS; COL; 4.5X7;,,HOTEL SEAL ON COVER;,1901-801,,,1901-03-31,Tampa Bay Hotel,,,,complete,2,41
25111,,HAMBURG-AMERIKA LINIE,MITTAGESSEN,COMMERCIAL,AN BORD DER AMERIKA,"CARD; ILLUS; COL; 5,25X8.75;",,TABLE D'HOTE MENU IN GERMAN AND ENGLISH; ONE IN A SERIES OF MENUS OF SEVERAL DIFFERENT PASSENGER CLASSES FOR THIS SHIP; ILLUSTRATION OF SEA;,1906-643,,,1906-07-27,Hamburg Amerika Linie,,,,complete,2,12
25131,,TAMPA BAY HOTEL,LUNCH,COMMERCIAL,"TAMPA, FL",BROADSIDE;ILLUS;COL;4.5X7;,DAILY;,HOTEL EMBLEM;,1901-314,,,1901-02-08,Tampa Bay Hotel,,,,complete,2,46
25144,,HAMBURG-AMERIKA LINIE,FRUHSTUCK,COMMERCIAL,SCHNELLDAMPFER AUGUSTE VICTORIA,CARD; ILLUS; COL; 5X8;,,"GERMAN & ENGLISH; ILLUSTRATION OF STEAMER, GODDESS OF FOOD, DECORATIVE VINES & FRUITS;",1901-340,,,1901-02-12,Hamburg Amerika Linie,,,,complete,2,16
25158,,CUNARD LINE,LUNCHEON,COMMERCIAL,RMS CAMPANIA,CARD; ILLUS; COL; 4.5X6.5;,,INCLUDES PRICED WINE LIST ON BACK OF MENU; STEAMSHIP FLAG AT TOP OF MENU;,1900-1119,,,1900-02-16,Cunard Line,,,,complete,2,100
25180,,HAMBURG-AMERIKA LINIE,ZWEITES FRUHSTUCK,COMMERCIAL,SCHNELLDAMPFER AUGUSTE VICTORIA,CARD; ILLUS; COL; 5X8;,,"GERMAN & ENGLISH; ILLUSTRATION OF STEAMER, GODDESS OF FOOD, DECORATIVE VINES & FRUITS;",1901-832,,,1901-04-03,Hamburg Amerika Linie,,,,complete,2,20
25183,,TAMPA BAY HOTEL,LUNCHEON,COMMERCIAL,"TAMPA, FL",CARD; ILLUS; COL; 4.5X6.75;,,HOTEL SEAL AT TOP;,1901-673,,,1901-03-16,Tampa Bay Hotel,,,,complete,2,44
25184,,TAMPA BAY HOTEL,DINNER,COMMERCIAL,"TAMPA, FL",FOLDER; ILLUS; COL; 4.5X7;,,HOTEL SEAL ON COVER;,1901-802,,,1901-03-31,Tampa Bay Hotel,,,,complete,4,47
25193,,HAMBURG-AMERIKA LINIE,ABEND-ESSEN,COMMERCIAL,AN BORD DER AMERIKA,"CARD; ILLUS; COL; 5,25X8.75;",,TABLE D'HOTE MENU IN GERMAN AND ENGLISH; ONE IN A SERIES OF MENUS OF SEVERAL DIFFERENT PASSENGER CLASSES FOR THIS SHIP; ILLUSTRATION OF LINER AT SEA;,1906-638,,,1906-07-26,Hamburg Amerika Linie,,,,complete,2,27
25201,,TAMPA BAY HOTEL,DINNER,COMMERCIAL,"TAMPA, FL",BROADSIDE; ILLUS; 4.5 X 7.5;,,,1901-126,,,1901-01-19,Tampa Bay Hotel,,,,complete,2,52
25208,,HAMBURG AMERIKA LINIE,DINNER,COMMERCIAL,POSTDAMFER GRAF WALDERSEE,BROADSHEET; 6.75X9.0; ILLUS; COLOR;,,"ILLUS, UPPER/STEAMSHIP; LOWER/MEN PLAYING CARDSIN SALOON; CONCERT PROGRAMM LISTED;",1900-760,,,1900-02-06,Hamburg Amerika Linie,,,,complete,4,24
25222,,HAMBURG-AMERIKA LINIE,LUNCH,COMMERCIAL,SS AUGUSTE VICTORIA,BROADSHEET; 5.0X8.25; ILLUS;,,"ILLUS, BG, CASTLES; GODDESS HOLDING SHIELD WITH H.A.P.A.G., GRAPES SPILLING OVER; INSET OF STEAMSHIP; MENU IN GERMAN AND ENGLISH;",1900-620,,,1900-01-31,Hamburg Amerika Linie,,,,complete,2,22
25234,,HAMBURG-AMERIKA LINIE,ABEND-ESSEN,NAV,AN BORD DER AMERIKA,"CARD; ILLUS; COL; 5,25X8.75;",,TABLE D'HOTE MENU IN GERMAN AND ENGLISH; ONE IN A SERIES OF MENUS OF SEVERAL DIFFERENT PASSENGER CLASSES FOR THIS SHIP; ILLUSTRATION OF LINER AT SEA;,1906-585,,,1906-07-19,Hamburg Amerika Linie,,,,complete,2,26
25244,,HAMBURG-AMERIKA LINIE,DINNER,COMMERCIAL,SS AUGUSTE VICTORIA,FOLDER;ILL;COL;4.4X7;,DAILY;,SEPARATE ENGLISH AND GERMAN LISTING OF MENU;SHIP AT SEA WITH SAILOR HOISTING FLAG IN INSERT;MUSICAL PROGRAM,1900-524,,,1900-01-25,Hamburg Amerika Linie,,,,complete,4,28
25258,,HAMBURG-AMERIKA LINIE,LUNCH,COMMERCIAL,ABOARD ESPRESS STEAMER AUGUSTE VICTORIA,CARD; ILLUS; 5 X 8;,,"MENU IN GERMAN AND ENGLISH; ILLUSTATION OF WOMAN, FRUITS, AND SHIP;",1900-679,,,1900-02-01,Hamburg Amerika Linie,,,,complete,2,26
25270,,TAMPA BAY HOTEL,LUNCH,COMMERCIAL,"TAMPA, FL",BROADSIDE; COL; 4.5 X 7;,,,1901-597,,,1901-03-07,Tampa Bay Hotel,,,,complete,2,44
25278,,TAMPA BAY HOTEL,LUNCHEON,COMMERCIAL,"TAMPA, FL",CARD; ILLUS; 4.5X7.25;,,HOTEL SEAL AT TOP;,1901-099,,,1901-01-16,Tampa Bay Hotel,,,,complete,2,42
25301,,NIPPON YUSEN KAISHA,DINNER,COMMERCIAL,EN ROUTE ABOARD SS. KASUGA,BROADSHEET; COL; ILLUS; 10.25 X 9.5;,DAILY MENU;,HANDWRITTEN; COLOR ILLUSTRAION OF CHILDREN CARRYING LANTERNS AND LARGE DRUM;  MAP OF STEAMSHIP ROUTES ON BACK;,1900-4580,,,1900-10-04,Nippon Yusen Kaisha,,,,complete,2,16
25318,,RED STAR LINE,DINNER,COMMERCIAL,EN ROUTE ABOARD S.S. FRIESLAND,CARD; ILLUS; 5 X 8;,,"HANDWRITTEN; MARINE ILLUSTRATION; PRICED WINE LIST IN FRANCS WITH RATES OF EXCHANGE TO DOLLARS, MARKS, AND POUNDS;",1900-178,,,1900-01-12,Red Star Line,,Belgian Francs,BEF,complete,2,52
25334,,HAMBURG-AMERIKA LINIE,LUNCH,COMMERCIAL,SS FURST BISMARCK,CARD;ILL;COL;5X8;,DAILY;,"SEPARATE ENGLISH AND GERMAN MENUS LISTED;ILLUSTRATIONS,STEAMSHIP,BUXOM DRESSED WOMAN SURROUNDED BY FRUITS,VEGETABLES AND IMPLEMENTS WITH FAINT CITYSCAPE IN BACKGROUND;",1899-825,,,1899-12-12,Hamburg Amerika Linie,,,,complete,2,32
25337,,HAMBURG-AMERIKA LINIE,DINNER,COMMERCIAL,ENROUTE  ABOARD SCHNELLDAMPFER EXPRESS-STEAMER FURST BISMARCK,FOLDER; ILLUS; COL; 4.5 X 7;,,ENGLISH AND GERMAN; MUSICAL PROGRAM; ILLUSTRATION OF SHIP AND TOWER;,1899-840,,,1899-12-15,Hamburg Amerika Linie,,,,complete,4,38
25339,,HAMBURG-AMERIKA LINIE,DINNER,COM,SS AUGUSTE VICTORIA,FOLDER;ILL;COL;4.5X7;,DAILY;,"SEPARATE ENGLISH AND GERMAN MENUS LISTED;FRONT COVER ILLUSTRATEION,HARBOR WITH SHIPS AND BUILDING IN BACKGROUNT;BACK COVER,GOD PAN FIGURE WITH PIPES;MUSICAL PROGRAM;",1899-827,,,1899-12-13,Hamburg Amerika Linie,,,,complete,4,28
25361,,TAMPA BAY HOTEL,LUNCH,COMMERCIAL,"TAMPA, FL",BROADSIDE; COL; 4.5 X 7;,,,1901-721,,,1901-03-21,Tampa Bay Hotel,,,,complete,2,42
25366,,HAMBURG-AMERIKA LINIE,LUNCH,COMMERCIAL,SCHNELLDAMPFER AUGUSTE VICTORIA,CARD; ILLUS; COL; 5 X 8;,,"GERMAN & ENGLISH; ILLUSTRATION OF WOMAN IN CLASSICAL DRESS HOLDING SHIELD WITH INITIALS H.P.A.A.G., AND STEAMER;",1901-707,,,1901-03-20,Hamburg Amerika Linie,,,,complete,2,20
25377,,RED STAR LINE,BREAKFAST,COMMERCIAL,SS FRIESLAND,CARD;ILL;COL;5X8;,DAILY;,HANDWRITTEN MENU DUPLICATED BY SOME MECHANICAL PROCESS;VARIOUS SHIPS AT SEA WITH BIRDS;,1900-529,,,1900-01-26,Red Star Line,,,,complete,2,25
25392,,HAMBURG AMERIKA LINIE,FRUHSTUCK/LUNCH,COMMERCIAL,SCHNELIDAMFER AUGUSTE VICTORIA,CARD; 5.0X8.25; ILLUS; COLOR;,,"ILLUS, CASTLES IN BACKGROUND; GODDESS HOLDING ANCHOR IN RIGHT HAND; PLAQUE ENGRAVED H.A.P.A.G.; INSET STEAMSHIP UNDERWAY;",1900-761,,,1900-02-06,Hamburg Amerika Linie,,,,complete,2,18
25414,,HAMBURG-AMERIKA LINIE,CARTE DU JOUR-DEJEUNER,COMMERCIAL,RITZ CARLTON RESTAURANT AN BORD DER AMERIKA,CARD; ILLUS; COL; 8.75X12.75;,,A LA CARTE MENU IN FRENCH; MENU HANDWRITTEN IN VIOLET INK; DECORATIVE FLOWER BORDER; ONE OF SEVERAL MENUS FOR DIFFERENT PASSENGER CLASSES ON THIS OCEAN LINER; [DATE INFO SUPPLIED BY FEB];,1906-610,,,1906-07-22,Hamburg Amerika Linie,,Deutsche Marks,DM,complete,2,62
25420,,RED STAR LINE,BREAKFAST,COMMERCIAL,SS WESTERNLAND,CARD;ILL;COL;5X8;,DAILY;,SEASCAPE WITH SAILBOAT IN FOREGROUND IN SHALLOW WATER WITH MEN WADING;,1900-842,,,1900-02-09,Red Star Line,,,,complete,2,15
25424,,TAMPA BAY HOTEL,LUNCH,COMMERCIAL,"TAMPA, FL",BROADSIDE;ILLUS;COL;4.5X7;,DAILY;,HOTEL EMBLEM;,1901-274,,,1901-02-04,Tampa Bay Hotel,,,,complete,2,45
25431,,RED STAR LINE,DINNER,COMMERCIAL,EN ROUTE ABOARD S.S. FRIESLAND,CARD; ILLUS; 5 X 8;,,PRICED WINE LIST WITH RATES OF EXCHANGE FROM FRANCS TO OTHER CURRENCIES; SHIP AND GULLS ILLUSTRATION; HANDWRITTEN;,1900-503,,,1900-01-24,Red Star Line,,Belgian Francs,BEF,complete,2,56
25440,,HAMBURG-AMERIKA LINIE,HAUPTMAHLZEIT,COMMERCIAL,YACHT: PRINZESSIN VICTORIA LUISE,FOLDER; ILLUS; COL; 4.5X6.75;,,GERMAN & ENGLISH; MUSIK PROGRAMM ON BACK COVER; DRAWING OF SHIP'S OFFICER & A MAN & WOMAN CONVERSING ON SHIPBOARD DURING A STORM;,1901-524,,,1901-03-01,Hamburg Amerika Linie,,,,complete,4,28
25441,,HAMBURG-AMERIKA LINIE,DINNER,COMMERCIAL,ENROUTE EXPRESS STEAMER AUGUSTE VICTORIA,FOLDER; ILLUS; COL; 4.5 X 7;,DAILY,MENU IN GERMAN & ENGLISH; CONCERT PROGRAM INCLUDED;,1900-822,,,1900-02-08,Hamburg Amerika Linie,,,,complete,2,32
25450,,TAMPA BAY HOTEL,LUNCH,COMMERCIAL,"TAMPA, FL",BROADSIDE;ILLUS;COL;4.5X7;,DAILY;,HOTEL EMBLEM;,1901-282,,,1901-05-04,Tampa Bay Hotel,,,,complete,2,44
25461,,TAMPA BAY HOTEL,LUNCH,COM,"TAMPA, FL",BROADSIDE; COL; 4.5 X 7;,,,1901-498,,,1901-02-25,Tampa Bay Hotel,,,,complete,2,42
25469,,TAMPA BAY HOTEL,DINNER,COMMERCIAL,"TAMPA, FL",FOLDER; ILLUS; 4.25X7;,,HOTEL SEAL ON COVER;,1901-100,,,1901-01-16,Tampa Bay Hotel,,,,complete,4,44
25470,,HAMBURG-AMERIKA LINIE,LUNCH,COMMERCIAL,SS FURST BISMARCK,CARD;ILL;COL;5X8;,DAILY;,"SEPARATE ENGLISH AND GERMAN MENUS LISTED;ILLUSTRATIONS,STEAMSHIP,BUXOM DRESSED WOMAN SURROUNDED BY FRUITS,VEGETABLES AND IMPLEMENTS WITH FAINT CITYSCAPE IN BACKGROUND;",1899-826,,,1899-12-13,Hamburg Amerika Linie,,,,complete,2,32
25500,,PENNSYLVANIA RAILROAD,DINNER,COMMERCIAL,PENN,CARD;ILLUS;4X6;,,ONE PRICE FOR ENTIRE MEAL;,1893-060,,,1893-05-02,Pennsylvania Railroad,,,,complete,2,29
25511,,TAMPA BAY HOTEL,DINNER,COMMERCIAL,"TAMPA, FL",FOLDER;ILL;COL;4.5X7.25;,DAILY;,HOTEL EMBLEM;,1901-762,,,1901-03-26,Tampa Bay Hotel,,,,complete,4,47
25518,,HAMBURG-AMERIKA LINIE,CARTE DU JOUR-DINER,COMMERCIAL,RITZ CARLTON RESTAURANT AN BORD DER AMERIKA,CARD; ILLUS; COL; 8.75X12.75;,,A LA CARTE MENU IN FRENCH; MENU HANDWRITTEN IN VIOLET INK; DECORATIVE FLOWER BORDER; ONE OF SEVERAL MENUS FOR DIFFERENT PASSENGER CLASSES ON THIS OCEAN LINER; [DATE INFO SUPPLIED BY FEB];,1906-627,,,1906-07-24,Hamburg Amerika Linie,,Deutsche Marks,DM,complete,2,72
25560,,RED STAR LINE,BREAKFAST,COMMERCIAL,SS WESTERNLAND,BROADSIDE; 5.25X8.0; ILLUS;,,"ILLUS, STEAMSHIP IN BG, SAILING SHIPS IN FG;",1900-860,,,1900-02-10,Red Star Line,,,,complete,2,16
25580,,HAMBURG-AMERIKA LINIE,DINNER,COMMERCIAL,SCHNELLDAMPFER VICTORIA LUISE,FOLDER; ILLUS; COL; 4.5X6.75;,,"GERMAN & ENGLISH; ILLUSTRATION OF BEACH WITH WOMAN IN CANVAS CHAIR, CHILD PLAYING IN THE SAND, STEAMSHIP IN DISTANCE; MUSICAL PROGRAM ON BACK;",1901-445,,,1901-02-21,Hamburg Amerika Linie,,,,complete,4,24
25639,,TAMPA BAY HOTEL,DINNER,COMMERCIAL,"TAMPA, FL",CARD;ILLUS;COL;5X7;,DAILY;,HOTEL EMBLEM;,1901-275,,,1901-02-04,Tampa Bay Hotel,,,,complete,2,54
25654,,HAMBURG-AMERIKA LINIE,LUNCH,COMMERCIAL,SCHNELLDAMPFER AUGUSTE VICTORIA,CARD; ILLUS; COL; 5 X 8;,,"GERMAN & ENGLISH; ILLUSTRATION OF WOMAN IN CLASSICAL DRESS HOLDING SHIELD WITH INITIALS H.P.A.A.G., AND STEAMER;",1901-871,,,1901-04-08,Hamburg Amerika Linie,,,,complete,2,26
25661,,TAMPA BAY HOTEL,LUNCHEON,COMMERCIAL,"TAMPA, FL",CARD; COL; 4.5 X 7;,,LOGO; GRAY STOCK;,1901-571,,,1901-03-05,Tampa Bay Hotel,,,,complete,2,45
25666,,TAMPA BAY HOTEL,DINNER,COMMERCIAL,"TAMPA, FL",FOLDER;ILL;COL;4.5X7.25;,DAILY;,HOTEL EMBLEM;,1901-783,,,1901-03-29,Tampa Bay Hotel,,,,complete,4,43
25702,,HAMBURG-AMERIKA LINIE,LUNCH,COMMERCIAL,EN ROUTE ABOARD SCHNELLDAMPFER AUGUSTE VICTORIA,CARD; ILLUS; COL; 4.75 X 8;,,MENU IN GERMAN AND ENGLISH; ILLUSTRATION OF STEAMSHIP AND WOMAN IN CLASSICAL DRESS SURROUNDED BY FRUITS; CITY IN BACKGROUND;,1901-384,,,1901-02-16,Hamburg Amerika Linie,,,,complete,2,26
25703,,HAMBURG-AMERIKA LINIE,DINNER,COMMERCIAL,ABOARD ESPRESS STEAMER AUGUSTE VICTORIA,FOLDER; ILLUS; 4.5 X 7;,,MENU IN GERMAN AND ENGLISH; MUSICAL PROGAM; ILLUSTATION OF MEDITERRANEAN SHORE;,1900-683,,,1900-02-02,Hamburg Amerika Linie,,,,complete,2,13
25719,,HAMBURG-AMERIKA LINIE,DINNER,COMMERCIAL,EN ROUTE ABOARD SCHNELLDAMPFER AUGUSTE VICTORIA,FOLDER; ILLUS; COL; 4.5 X 7;,,MENU IN GERMAN AND ENGLISH; ILLUSTRATION OF PORT  WITH SAILING SHIPS; MUSICAL PROGRAM;,1901-397,,,1901-02-17,Hamburg Amerika Linie,,,,complete,4,28
25741,,HAMBURG-AMERIKA LINIE,ABEND-ESSEN,NAV,AN BORD DER AMERIKA,"CARD; ILLUS; COL; 5,25X8.75;",,TABLE D'HOTE MENU IN GERMAN AND ENGLISH; ONE IN A SERIES OF MENUS OF SEVERAL DIFFERENT PASSENGER CLASSES FOR THIS SHIP; ILLUSTRATION OF LINER AT SEA;,1906-594,,,1906-07-20,Hamburg Amerika Linie,,,,complete,2,30
25756,,TAMPA BAY HOTEL,DINNER,COMMERCIAL,"TAMPA, FL",FOLDER; HOTEL EMBLEM; 4.5 X 7.25;,,,1901-722,,,1901-03-21,Tampa Bay Hotel,,,,complete,4,48
25764,,HAMBURG-AMERIKA LINIE,LUNCH,COMMERCIAL,SS AUGUSTE VICTORIA,CARD;ILLUS;COL;5X8;,DAILY;,BUXOM WOMAN SEATED AMONG FOOD AND DRINK WITH A CITY BACKGROUND;SHIP AT SEA IN INSERT;SEPARATE GERMAN AND ENGLISH MENU LISTINGS;,1900-851,,,1900-02-10,Hamburg Amerika Linie,,,,complete,2,20
25771,,HAMBURG-AMERIKA LINIE,FRUHSTUCK A LA CARTE,COMMERCIAL,AN BORD DER AMERIKA,CARD; ILLUS; COL; 5X8.75;,,MENU IN GERMAN AND ENGLISH; ONE OF SEVERAL MENUS FOR DIFFERENT PASSENGER CLASSES ON THIS OCEAN LINER; ILLUSTRATION OF LINER AT SEA;,1906-630,,,1906-07-25,Hamburg Amerika Linie,,,,complete,2,32
25784,,TAMPA BAY HOTEL,LUNCHEON,COMMERCIAL,"TAMPA, FL",CARD; COL; 4.5 X 7;,,LOGO; BLUE STOCK;,1901-400,,,1901-02-17,Tampa Bay Hotel,,,,complete,2,45
25800,,TAMPA BAY HOTEL,DINNER,COMMERCIAL,"TAMPA, FL",CARD; COL; 4.5 X 7.25;,,LOGO; TAN STOCK;,1901-211,,,1901-01-27,Tampa Bay Hotel,,,,complete,2,52
25810,,PENNSYLVANIA RAILROAD,BREAKFAST,POL,EN ROUTE FROM WASHINGTON TO RICHMOND & RETURN,BROADSIDE; COL; 4.75 X 6.5;,"TRIP OF PRES. McKINLEY,HIS CABINET & GUESTS",,1899-651,,,1899-10-31,Pennsylvania Railroad,,,,complete,2,43
25825,,HAMBURG-AMERIKA LINIE,DINNER,COMMERCIAL,"EN ROUTE, EXPRESS-STEAMER FURST BISMARCK",FOLDER; ILLUS; COL;4.5 X 7;,,ILLUSTRATION ON FRONT OF JERUSALEM & JAFFA;SEPARATE MENUS FOR GERMAN & ENGLISH; MUSIC PROGRAM IN GERMAN ON BACK;,1897-078,,,1897-03-01,Hamburg Amerika Linie,,,,complete,4,26
25856,,TAMPA BAY HOTEL,MENU,COMMERCIAL,"TAMPA, FL",CARD; ILLUS; COL; 4.5X6.75;,,HOTEL SEAL AT TOP;,1901-355,,,1901-02-13,Tampa Bay Hotel,,,,complete,2,46
25871,,TAMPA BAY HOTEL,LUNCHEON,COMMERCIAL,"TAMPA, FL",CARD; ILLUS; 4.5X6.75;,,HOTEL SEAL AT TOP;,1901-143,,,1901-01-21,Tampa Bay Hotel,,,,complete,2,43
25893,,TAMPA BAY HOTEL,LUNCH,COM,"TAMPA, FL",BROADSIDE; 4.5 X 7;,,,1901-735,,,1901-03-23,Tampa Bay Hotel,,,,complete,2,42
25924,,TAMPA BAY HOTEL,DINNER,COMMERCIAL,"TAMPA, FL",FOLDER; ILLUS; 4.25X7;,,HOTEL SEAL ON COVER;,1901-101,,,1901-01-17,Tampa Bay Hotel,,,,complete,4,49
25950,,RED STAR LINE,DINNER,COMMERCIAL,EN ROUTE ABOARD S.S.ZEELAND,BROADSIDE; ILLUS; COL; 5.5X8;,DAILY,MUSIC PROGRAM ON BACK;,1905-558,,,1905-07-09,Red Star Line,,,,complete,2,27
25985,,HAMBURG-AMERIKA LINIE,ABEND-ESSEN,COMMERCIAL,AN BORD DER AMERIKA,"CARD; ILLUS; COL; 5,25X8.75;",,TABLE D'HOTE MENU IN GERMAN AND ENGLISH; ONE IN A SERIES OF MENUS OF SEVERAL DIFFERENT PASSENGER CLASSES FOR THIS SHIP; SEVERAL ILLUSTRATIONS OF LINERS.,1906-644,,,1906-07-27,Hamburg Amerika Linie,,,,complete,2,26
26002,,RED STAR LINE,BREAKFAST MENU,COMMERCIAL,SS FRIESLAND,BROADSIDE; ILLUS; COL; 5X8;,OTHER (DAILY MENU AT SEA);,HANDWRITTEN IN LAVENDAR INK; MARITIME ILLUSTRATIONS;,1900-547,,,1900-01-27,Red Star Line,,,,complete,2,27
26015,,TAMPA BAY HOTEL,DINNER,COMMERCIAL,"TAMPA, FL",FOLDER;ILL;COL;4.5X7.25;,DAILY;,HOTEL EMBLEM;,1901-770,,,1901-03-27,Tampa Bay Hotel,,,,complete,4,45
26057,,HAMBURG-AMERIKA LINIE,DINNER,COMMERCIAL,SS AUGUSTE VICTORIA,"CARD;ILL;COL;4,5X7",DAILY;,SHIPS AT SEA;SEPARATE ENGLISH AND GERMAN LISTING OF MENU;MUSICAL PROGRAM,1900-532,,,1900-01-26,Hamburg Amerika Linie,,,,complete,4,28
26058,,HAMBURG-AMERIKA LINIE,LUNCHEON,COMMERCIAL,ENROUTE  ABOARD SCHNELLDAMPFER EXPRESS-STEAMER FURST BISMARCK,CARD; ILLUS; 5 X 8;,,"ENGLISH AND GERMAN; FEMALE FIGURE, FOOD, AND SHIP;",1899-836,,,1899-12-14,Hamburg Amerika Linie,,,,complete,2,26
26064,,HAMBURG-AMERIKA LINIE,DINNER,COMMERCIAL,SCHNELLDAMPFER AUGUSTE VICTORIA,FOLDER; ILLUS; COL; 4.5X6.75;,,"GERMAN & ENGLISH; ILLUSTRATION OF 2 PASSENGERS, MALE & FEMALE, CHATTING ON DECK; MUSICAL PROGRAM ON BACK;",1901-815,,,1901-04-01,Hamburg Amerika Linie,,,,complete,4,32
26083,,TAMPA BAY HOTEL,DINNER,COMMERCIAL,"TAMPA, FL",CARD; 4.75 X 7.25;,,LOGO,1901-186,,,1901-01-26,Tampa Bay Hotel,,,,complete,2,51
26092,,TAMPA BAY HOTEL,DINNER,COMMERCIAL,"TAMPA, FL",FOLDER,,,1901-411,,,1901-02-18,Tampa Bay Hotel,,,,complete,4,51
26097,,TAMPA BAY HOTEL,LUNCHEON,COMMERCIAL,"TAMPA, FL",CARD; ILLUS; COL; 4.5X6.75;,,HOTEL SEAL AT TOP;,1901-549,,,1901-03-03,Tampa Bay Hotel,,,,complete,2,45
26100,,HAMBURG-AMERIKA LINIE,LUNCHEON,COMMERCIAL,EN ROUTE ABOARD SCHNELLDAMPFER AUGUSTE VICTORIA,CARD; ILLUS; COL; 4.75 X 8;,,MENU IN GERMAN AND ENGLISH; ILLUSTRATION OF WOMAN IN CLASSICAL DRESS HOLDING SHIELD LETTERED H.A.P.A.G;,1901-554,,,1901-03-04,Hamburg Amerika Linie,,,,complete,2,18
26106,,TAMPA BAY HOTEL,DINNER,COMMERCIAL,"TAMPA, FL",CARD;ILLUS;COL;5X7;,DAILY;,HOTEL EMBLEM;,1901-294,,,1901-02-06,Tampa Bay Hotel,,,,complete,2,50
26108,,HAMBURG-AMERIKA LINIE,HAUPTMAHLZEIT,COMMERCIAL,SCHNELLDAMPFER AUGUSTE VICTORIA,FOLDER; ILLUS; COL; 4.5X6.75;,,GERMAN & ENGLISH; MUSIK PROGRAMM ON BACK COVER; DRAWING OF SHIP AT SEA ON COVER;,1901-662,,,1901-03-14,Hamburg Amerika Linie,,,,complete,4,32
